DataDescriptor,TimeElap(ns),Value,AdditionalComment
MotorSetCommand,1005469969,1.857406042606532E15,0; p: 5.0
In_Voltage,37245927067,3.002388925612958,1; p: 11.0
Temperature,37245928533,13.5310019425748,2; p: 11.0
Out_Current,37245930140,5.666466355195027,2; p: 11.0
Out_Voltage,37245931467,12.17110099833734,2; p: 11.0
In_Voltage,37245933632,7.316232513735169,2; p: 11.0
Temperature,37245934959,1.0117126923708522,3; p: 11.0
Out_Current,37245936286,12.058861799583246,3; p: 11.0
Out_Voltage,37245937543,4.158953054768921,3; p: 11.0
In_Voltage,37245938940,14.85730771929596,3; p: 11.0
Temperature,37245940686,0.19367048754709135,4; p: 11.0
Out_Current,37245942222,0.4992847755751778,4; p: 11.0
Out_Voltage,37245944317,6.235870548825225,4; p: 11.0
In_Voltage,37245945645,18.023888321443994,4; p: 11.0
Temperature,37256672846,0.3024028163484131,1; p: 11.0
Out_Current,37256675430,9.17291337003644,1; p: 11.0
Out_Voltage,37256677106,13.010197873613128,1; p: 11.0
In_Voltage,37256678782,3.3290376069853895,1; p: 11.0
Temperature,37256680109,12.224389955232466,2; p: 11.0
Out_Current,37256682694,0.03678768993121151,2; p: 11.0
Out_Voltage,37256684090,18.013509076788278,2; p: 11.0
In_Voltage,37256685417,10.873230317455995,2; p: 11.0
Temperature,37256686674,6.70226468228701,3; p: 11.0
Out_Current,37256687931,14.097132098111233,3; p: 11.0
Out_Voltage,37256689189,15.00363626937043,3; p: 11.0
In_Voltage,37256690865,10.197728910449712,3; p: 11.0
Temperature,37256692820,13.852140832221544,4; p: 11.0
Out_Current,37256693938,0.2548257427125117,4; p: 11.0
Out_Voltage,37256695125,6.621506380425945,4; p: 11.0
In_Voltage,37256696243,17.021995662115444,4; p: 11.0
Temperature,37267412898,9.095166180059508,1; p: 11.0
Out_Current,37267414993,10.002331436773494,1; p: 11.0
Out_Voltage,37267416600,1.1810947058231958,1; p: 11.0
In_Voltage,37267419742,6.2318180045327995,1; p: 11.0
Temperature,37267420999,16.202003863906526,2; p: 11.0
Out_Current,37267422187,17.13510627588124,2; p: 11.0
Out_Voltage,37267423374,14.076704592301331,2; p: 11.0
In_Voltage,37267424562,2.0627581847483856,2; p: 11.0
Temperature,37267425679,10.507566097002599,3; p: 11.0
Out_Current,37267426866,5.055725002671957,3; p: 11.0
Out_Voltage,37267428543,10.082420934178085,3; p: 11.0
In_Voltage,37267429730,10.926117612487035,3; p: 11.0
Temperature,37267431127,15.044349887504708,4; p: 11.0
Out_Current,37267432174,11.213347340441116,4; p: 11.0
Out_Voltage,37267433711,15.129035294283655,4; p: 11.0
In_Voltage,37267435038,8.074996237604894,4; p: 11.0
Temperature,37278159236,9.028059662265035,1; p: 11.0
Out_Current,37278163985,15.24923086530296,1; p: 11.0
Out_Voltage,37278166290,11.079286108871356,1; p: 11.0
In_Voltage,37278168106,13.042854546757917,1; p: 11.0
Temperature,37278169572,7.481051579444666,2; p: 11.0
Out_Current,37278170829,7.194839159218272,2; p: 11.0
Out_Voltage,37278171877,11.02566884709369,2; p: 11.0
In_Voltage,37278173064,15.087980881858785,2; p: 11.0
Temperature,37278175020,18.471242499199015,3; p: 11.0
Out_Current,37278176277,14.082731834398563,3; p: 11.0
Out_Voltage,37278177395,19.21017390188584,3; p: 11.0
In_Voltage,37278178442,15.372946171612556,3; p: 11.0
Temperature,37278179629,2.0973111397580215,4; p: 11.0
Out_Current,37278181375,1.050170912455667,4; p: 11.0
Out_Voltage,37278182493,0.08420917402197689,4; p: 11.0
In_Voltage,37278185007,14.025920565007132,4; p: 11.0
Temperature,37288910253,3.205744810225466,1; p: 11.0
Out_Current,37288912348,5.507960464567955,1; p: 11.0
Out_Voltage,37288914234,17.20373322862212,1; p: 11.0
In_Voltage,37288915701,8.325117601990016,1; p: 11.0
Temperature,37288916958,2.037194999899462,2; p: 11.0
Out_Current,37288918145,19.557005436842697,2; p: 11.0
Out_Voltage,37288921078,7.846839205434035,2; p: 11.0
In_Voltage,37288922266,6.445412295357992,2; p: 11.0
Temperature,37288923523,11.005320447040681,3; p: 11.0
Out_Current,37288924710,9.577739110756381,3; p: 11.0
Out_Voltage,37288925828,19.19905996297831,3; p: 11.0
In_Voltage,37288926945,13.065505165860682,3; p: 11.0
Temperature,37288928063,1.4242994947226477,4; p: 11.0
Out_Current,37288929948,5.351559925055065,4; p: 11.0
Out_Voltage,37288930996,12.131800822495183,4; p: 11.0
In_Voltage,37288932113,5.045453117926712,4; p: 11.0
Temperature,37299640527,8.108483375962695,1; p: 11.0
Out_Current,37299643391,10.011021090522085,1; p: 11.0
Out_Voltage,37299645137,12.505457691518778,1; p: 11.0
In_Voltage,37299646674,1.298760719621495,1; p: 11.0
Temperature,37299649747,7.3634469165092025,2; p: 11.0
Out_Current,37299651143,9.548173221566914,2; p: 11.0
Out_Voltage,37299652261,2.0228253414150092,2; p: 11.0
In_Voltage,37299653448,18.001315983041525,2; p: 11.0
Temperature,37299654635,15.796528318805558,3; p: 11.0
Out_Current,37299655823,11.217952330950055,3; p: 11.0
Out_Voltage,37299656940,7.639788547514675,3; p: 11.0
In_Voltage,37299658896,10.050805858095776,3; p: 11.0
Temperature,37299660083,12.403693944811662,4; p: 11.0
Out_Current,37299661201,18.046061165845373,4; p: 11.0
Out_Voltage,37299662318,12.09776653705363,4; p: 11.0
In_Voltage,37299663505,18.266792621321038,4; p: 11.0
Temperature,37310391545,14.409378846024763,1; p: 11.0
Out_Current,37310394199,15.207882093156162,1; p: 11.0
Out_Voltage,37310398110,18.096748385743062,1; p: 11.0
In_Voltage,37310399716,14.77877225039514,1; p: 11.0
Temperature,37310401043,8.287271106216146,2; p: 11.0
Out_Current,37310402230,0.09722361623732796,2; p: 11.0
Out_Voltage,37310403837,9.197091688446411,2; p: 11.0
In_Voltage,37310405234,15.188044946414115,2; p: 11.0
Temperature,37310406421,12.07447686896484,3; p: 11.0
Out_Current,37310408237,7.299284952725611,3; p: 11.0
Out_Voltage,37310409424,12.56543639295106,3; p: 11.0
In_Voltage,37310410541,4.630338575750722,3; p: 11.0
Temperature,37310411659,18.49995014209857,4; p: 11.0
Out_Current,37310412776,1.0259621767702924,4; p: 11.0
Out_Voltage,37310413894,6.02094833263757,4; p: 11.0
In_Voltage,37310415081,13.142449051976469,4; p: 11.0
Temperature,37321139140,15.323227861807146,1; p: 11.0
Out_Current,37321141444,5.211860753123742,1; p: 11.0
Out_Voltage,37321143191,14.048080592684112,1; p: 11.0
In_Voltage,37321144727,4.02075036270416,1; p: 11.0
Temperature,37321145984,11.793144025866477,2; p: 11.0
Out_Current,37321147102,17.29106299933737,2; p: 11.0
Out_Voltage,37321148359,19.131625311000594,2; p: 11.0
In_Voltage,37321151152,8.73719116011197,2; p: 11.0
Temperature,37321152270,8.415647064781721,3; p: 11.0
Out_Current,37321153457,7.016331527304297,3; p: 11.0
Out_Voltage,37321154575,9.278570364296197,3; p: 11.0
In_Voltage,37321155622,0.12158329016942823,3; p: 11.0
Temperature,37321156879,14.794452010958372,4; p: 11.0
Out_Current,37321157997,14.600433084592481,4; p: 11.0
Out_Voltage,37321159813,17.53819188586817,4; p: 11.0
In_Voltage,37321160930,9.172926175276052,4; p: 11.0
Temperature,37331892532,17.658345147332525,1; p: 11.0
Out_Current,37331894767,18.550858477175414,1; p: 11.0
Out_Voltage,37331896373,14.09284319019199,1; p: 11.0
In_Voltage,37331897909,12.030931572414536,1; p: 11.0
Temperature,37331899236,0.494908792564563,2; p: 11.0
Out_Current,37331902030,13.028683094168537,2; p: 11.0
Out_Voltage,37331903287,1.1487160499070188,2; p: 11.0
In_Voltage,37331904474,18.013400800412846,2; p: 11.0
Temperature,37331905731,15.194556124948472,3; p: 11.0
Out_Current,37331906849,6.31174045865848,3; p: 11.0
Out_Voltage,37331907966,19.383834371299315,3; p: 11.0
In_Voltage,37331909084,0.5915893480965932,3; p: 11.0
Temperature,37331910970,2.7173485936004926,4; p: 11.0
Out_Current,37331912087,3.4613570847240984,4; p: 11.0
Out_Voltage,37331913205,18.13355010777362,4; p: 11.0
In_Voltage,37331914322,1.0072100863665359,4; p: 11.0
Temperature,37342636984,19.035425299116774,1; p: 11.0
Out_Current,37342641035,6.07209391085275,1; p: 11.0
Out_Voltage,37342643619,1.4062268704433667,1; p: 11.0
In_Voltage,37342648158,12.054685510510039,1; p: 11.0
Temperature,37342650114,19.298625520592196,2; p: 11.0
Out_Current,37342652139,3.533371167973378,2; p: 11.0
Out_Voltage,37342653885,16.274060998305515,2; p: 11.0
In_Voltage,37342655422,13.550762691565003,2; p: 11.0
Temperature,37342657238,14.574102464324119,3; p: 11.0
Out_Current,37342659961,8.138780749148642,3; p: 11.0
Out_Voltage,37342661498,0.12684951039351902,3; p: 11.0
In_Voltage,37342663524,15.27433278098443,3; p: 11.0
Temperature,37342665270,13.495607090723414,4; p: 11.0
Out_Current,37342667225,0.7294173125587903,4; p: 11.0
Out_Voltage,37342668901,18.709233260990253,4; p: 11.0
In_Voltage,37342670577,6.169284093339926,4; p: 11.0
Temperature,37353383252,7.641101354628683,1; p: 11.0
Out_Current,37353386534,0.03186134398147591,1; p: 11.0
Out_Voltage,37353388490,10.914507908542701,1; p: 11.0
In_Voltage,37353390026,11.147840392674057,1; p: 11.0
Temperature,37353391353,7.415049367923597,2; p: 11.0
Out_Current,37353392541,11.669667812636318,2; p: 11.0
Out_Voltage,37353393728,17.245073360614985,2; p: 11.0
In_Voltage,37353395474,12.3898517361356,2; p: 11.0
Temperature,37353396731,12.321055789885062,3; p: 11.0
Out_Current,37353397849,15.264531311659965,3; p: 11.0
Out_Voltage,37353398896,14.00533386754192,3; p: 11.0
In_Voltage,37353400084,12.047583161767989,3; p: 11.0
Temperature,37353401201,7.086183425697958,4; p: 11.0
Out_Current,37353402318,17.20923935566256,4; p: 11.0
Out_Voltage,37353403925,11.058491205073324,4; p: 11.0
In_Voltage,37353405042,13.401985449790782,4; p: 11.0
Temperature,37364122396,8.121322714580494,1; p: 11.0
Out_Current,37364125190,9.123219068369712,1; p: 11.0
Out_Voltage,37364126936,13.115191131001206,1; p: 11.0
In_Voltage,37364129240,10.037302173249932,1; p: 11.0
Temperature,37364130498,7.000911143978106,2; p: 11.0
Out_Current,37364133571,9.68368988225417,2; p: 11.0
Out_Voltage,37364134688,16.01076120882264,2; p: 11.0
In_Voltage,37364135875,2.015084926115629,2; p: 11.0
Temperature,37364137063,12.06934084724725,3; p: 11.0
Out_Current,37364138250,2.2857022184942797,3; p: 11.0
Out_Voltage,37364139367,8.173080182802028,3; p: 11.0
In_Voltage,37364140555,13.031687378589389,3; p: 11.0
Temperature,37364142231,8.307034365645114,4; p: 11.0
Out_Current,37364143348,2.137378980650212,4; p: 11.0
Out_Voltage,37364144396,13.69443632382013,4; p: 11.0
In_Voltage,37364145513,19.63021232008105,4; p: 11.0
Temperature,37374875788,7.043158465090319,1; p: 11.0
Out_Current,37374878023,16.241146916952626,1; p: 11.0
Out_Voltage,37374879559,9.008426769693262,1; p: 11.0
In_Voltage,37374882074,8.459530891579412,1; p: 11.0
Temperature,37374883261,9.463902261102627,2; p: 11.0
Out_Current,37374884448,14.666902030827096,2; p: 11.0
Out_Voltage,37374885566,6.038581352590298,2; p: 11.0
In_Voltage,37374886753,7.095936199222991,2; p: 11.0
Temperature,37374887870,11.578116084374319,3; p: 11.0
Out_Current,37374888988,3.1357212322169365,3; p: 11.0
Out_Voltage,37374890734,19.09619343051116,3; p: 11.0
In_Voltage,37374891851,15.990430333230409,3; p: 11.0
Temperature,37374892969,6.1303330981699915,4; p: 11.0
Out_Current,37374894575,2.0033753413473723,4; p: 11.0
Out_Voltage,37374895693,4.048291287426971,4; p: 11.0
In_Voltage,37374896810,3.03992511830383,4; p: 11.0
Temperature,37385607389,14.031839727205389,1; p: 11.0
Out_Current,37385612557,14.196610568444703,1; p: 11.0
Out_Voltage,37385614234,0.19053030183323813,1; p: 11.0
In_Voltage,37385615910,1.305218830631525,1; p: 11.0
Temperature,37385617307,13.112500781777854,2; p: 11.0
Out_Current,37385618494,10.007545511176396,2; p: 11.0
Out_Voltage,37385619681,9.13212257149531,2; p: 11.0
In_Voltage,37385621078,10.520301453816414,2; p: 11.0
Temperature,37385622824,13.229415861795415,3; p: 11.0
Out_Current,37385624012,14.020676370106024,3; p: 11.0
Out_Voltage,37385625129,18.128693107363787,3; p: 11.0
In_Voltage,37385626246,4.06283082979655,3; p: 11.0
Temperature,37385627434,19.01849251853919,4; p: 11.0
Out_Current,37385628551,7.289017574076899,4; p: 11.0
Out_Voltage,37385629738,15.327830505695148,4; p: 11.0
In_Voltage,37385631345,12.430296214439693,4; p: 11.0
Temperature,37396369372,16.012061235531828,1; p: 11.0
Out_Current,37396372095,18.28032740009825,1; p: 11.0
Out_Voltage,37396373562,16.356769934130927,1; p: 11.0
In_Voltage,37396375029,9.06462322472188E-5,1; p: 11.0
Temperature,37396389416,4.586365114238049,2; p: 11.0
Out_Current,37396390743,13.201792125308646,2; p: 11.0
Out_Voltage,37396393537,18.22355495814749,2; p: 11.0
In_Voltage,37396394724,4.476577108982393,2; p: 11.0
Temperature,37396395981,6.114254807700137,3; p: 11.0
Out_Current,37396397098,12.651806105973844,3; p: 11.0
Out_Voltage,37396398216,8.182397427919177,3; p: 11.0
In_Voltage,37396399333,12.021598434418449,3; p: 11.0
Temperature,37396400521,18.452652550623792,4; p: 11.0
Out_Current,37396402546,17.185617725336456,4; p: 11.0
Out_Voltage,37396403594,17.119751304660124,4; p: 11.0
In_Voltage,37396404711,14.036255078990509,4; p: 11.0
Temperature,37407111030,12.134234708950808,1; p: 11.0
Out_Current,37407114173,17.026196263066982,1; p: 11.0
Out_Voltage,37407116059,2.0333785906861417,1; p: 11.0
In_Voltage,37407117874,7.141683839771392,1; p: 11.0
Temperature,37407120738,6.156269338758371,2; p: 11.0
Out_Current,37407122065,11.318379125700677,2; p: 11.0
Out_Voltage,37407123252,14.120903536767544,2; p: 11.0
In_Voltage,37407124440,11.307749586642926,2; p: 11.0
Temperature,37407125627,18.08012025332276,3; p: 11.0
Out_Current,37407126744,1.3846645673096185,3; p: 11.0
Out_Voltage,37407127932,19.597810772664012,3; p: 11.0
In_Voltage,37407129817,4.087744496831577,3; p: 11.0
Temperature,37407131005,3.0751510321862883,4; p: 11.0
Out_Current,37407132192,10.19684950607656,4; p: 11.0
Out_Voltage,37407133309,1.3164948837500516,4; p: 11.0
In_Voltage,37407134357,4.346014980183809,4; p: 11.0
Temperature,37417856111,5.2166150157204045,1; p: 11.0
Out_Current,37417858974,3.092695206549539,1; p: 11.0
Out_Voltage,37417862466,0.8343972142542874,1; p: 11.0
In_Voltage,37417864142,14.377266690568998,1; p: 11.0
Temperature,37417865400,16.126941265382072,2; p: 11.0
Out_Current,37417866587,18.115119404475127,2; p: 11.0
Out_Voltage,37417867704,1.7009741375100074,2; p: 11.0
In_Voltage,37417868962,10.478607965617357,2; p: 11.0
Temperature,37417870288,6.112543507754588,3; p: 11.0
Out_Current,37417872314,15.199437845283269,3; p: 11.0
Out_Voltage,37417873990,2.038090326840094,3; p: 11.0
In_Voltage,37417875317,1.039571866504313,3; p: 11.0
Temperature,37417876574,10.07687159580905,4; p: 11.0
Out_Current,37417877692,6.051634719321457,4; p: 11.0
Out_Voltage,37417878809,9.101542726043524,4; p: 11.0
In_Voltage,37417879927,16.07660450459989,4; p: 11.0
Temperature,37428589388,13.004584945816337,1; p: 11.0
Out_Current,37428592042,2.344311042788374,1; p: 11.0
Out_Voltage,37428593928,18.263351888974235,1; p: 11.0
In_Voltage,37428595534,3.381849468936349,1; p: 11.0
Temperature,37428597141,8.241269733719987,2; p: 11.0
Out_Current,37428598956,13.600691720984743,2; p: 11.0
Out_Voltage,37428600144,9.499428325000233,2; p: 11.0
In_Voltage,37428603636,16.748544599750076,2; p: 11.0
Temperature,37428604893,6.187982902055133,3; p: 11.0
Out_Current,37428606569,9.364497631596963,3; p: 11.0
Out_Voltage,37428608106,15.134242541638237,3; p: 11.0
In_Voltage,37428609293,1.2356513810431557,3; p: 11.0
Temperature,37428610480,17.493089824941006,4; p: 11.0
Out_Current,37428611598,0.19384184652862518,4; p: 11.0
Out_Voltage,37428613972,18.077550090595288,4; p: 11.0
In_Voltage,37428615090,18.081291099061943,4; p: 11.0
Temperature,37439329720,6.024027211472864,1; p: 11.0
Out_Current,37439332025,0.001105574575796522,1; p: 11.0
Out_Voltage,37439347879,10.49479888107212,1; p: 11.0
In_Voltage,37439349764,12.047172474721156,1; p: 11.0
Temperature,37439352907,16.590227214646728,2; p: 11.0
Out_Current,37439354304,3.1576527989627428,2; p: 11.0
Out_Voltage,37439355491,4.165677232180809,2; p: 11.0
In_Voltage,37439356679,11.37728873108741,2; p: 11.0
Temperature,37439357866,8.24415867447564,3; p: 11.0
Out_Current,37439358914,16.71658510908353,3; p: 11.0
Out_Voltage,37439360031,19.01493779320592,3; p: 11.0
In_Voltage,37439361847,12.466640418570885,3; p: 11.0
Temperature,37439363104,6.435916417715827,4; p: 11.0
Out_Current,37439364221,17.507800571666905,4; p: 11.0
Out_Voltage,37439365339,10.223434840731844,4; p: 11.0
In_Voltage,37439366456,1.0848520306339915,4; p: 11.0
Temperature,37450076407,13.27406998638657,1; p: 11.0
Out_Current,37450078781,4.195622216552811,1; p: 11.0
Out_Voltage,37450082553,3.574223928255779,1; p: 11.0
In_Voltage,37450084090,7.190054812226165,1; p: 11.0
Temperature,37450085556,3.0878598498353926,2; p: 11.0
Out_Current,37450086813,4.228993037638765,2; p: 11.0
Out_Voltage,37450088001,10.79698358683155,2; p: 11.0
In_Voltage,37450089118,14.0235311672598,2; p: 11.0
Temperature,37450090305,8.205545604055208,3; p: 11.0
Out_Current,37450092191,9.689990867173794,3; p: 11.0
Out_Voltage,37450093308,8.385909990493431,3; p: 11.0
In_Voltage,37450094426,1.1092523780225754,3; p: 11.0
Temperature,37450095613,12.013102969019878,4; p: 11.0
Out_Current,37450096731,13.014731326138284,4; p: 11.0
Out_Voltage,37450097848,16.041266353333786,4; p: 11.0
In_Voltage,37450098966,8.580372181957628,4; p: 11.0
Temperature,37460821208,13.449579331781043,1; p: 11.0
Out_Current,37460823373,9.265624411737447,1; p: 11.0
Out_Voltage,37460825050,14.153553819570336,1; p: 11.0
In_Voltage,37460826586,7.013611713611934,1; p: 11.0
Temperature,37460827843,16.221492178623585,2; p: 11.0
Out_Current,37460828961,9.103845055453961,2; p: 11.0
Out_Voltage,37460830078,13.007503494083792,2; p: 11.0
In_Voltage,37460831824,11.549803414000444,2; p: 11.0
Temperature,37460833081,14.021684294258659,3; p: 11.0
Out_Current,37460834199,0.791376972731857,3; p: 11.0
Out_Voltage,37460835386,5.3078620664008955,3; p: 11.0
In_Voltage,37460836573,15.075736228209953,3; p: 11.0
Temperature,37460837691,18.153903038365932,4; p: 11.0
Out_Current,37460838738,16.00520431679383,4; p: 11.0
Out_Voltage,37460840484,13.125924895357302,4; p: 11.0
In_Voltage,37460841602,11.121762366548143,4; p: 11.0
Temperature,37471595483,11.063719167773305,1; p: 11.0
Out_Current,37471597857,19.311053023232997,1; p: 11.0
Out_Voltage,37471599324,16.51082965599172,1; p: 11.0
In_Voltage,37471601000,5.438223042219721,1; p: 11.0
Temperature,37471602467,10.014226508881455,2; p: 11.0
Out_Current,37471605260,8.079130092418655,2; p: 11.0
Out_Voltage,37471606448,9.150756724089216,2; p: 11.0
In_Voltage,37471607565,4.099518271519032,2; p: 11.0
Temperature,37471608892,17.185645165612335,3; p: 11.0
Out_Current,37471610010,1.0129136725078158,3; p: 11.0
Out_Voltage,37471611197,18.156973560944408,3; p: 11.0
In_Voltage,37471612245,9.432671386634361,3; p: 11.0
Temperature,37471614060,13.80793103592275,4; p: 11.0
Out_Current,37471615178,7.565382070386809,4; p: 11.0
Out_Voltage,37471616295,18.452932001383378,4; p: 11.0
In_Voltage,37471617413,8.545151948470341,4; p: 11.0
Temperature,37482317446,14.092988299383068,1; p: 11.0
Out_Current,37482319681,15.071319279755782,1; p: 11.0
Out_Voltage,37482321357,15.206085754235684,1; p: 11.0
In_Voltage,37482324430,1.3225538241778336,1; p: 11.0
Temperature,37482325827,12.241125519993647,2; p: 11.0
Out_Current,37482327084,5.074911431259534,2; p: 11.0
Out_Voltage,37482328271,0.36067490861554463,2; p: 11.0
In_Voltage,37482329598,11.100484447232066,2; p: 11.0
Temperature,37482330855,9.021190862679614,3; p: 11.0
Out_Current,37482332043,18.493767595462245,3; p: 11.0
Out_Voltage,37482333928,2.8019700907867247,3; p: 11.0
In_Voltage,37482335116,11.007451280277804,3; p: 11.0
Temperature,37482336373,16.44173093327574,4; p: 11.0
Out_Current,37482337560,9.082046270076736,4; p: 11.0
Out_Voltage,37482338747,17.293650612925727,4; p: 11.0
In_Voltage,37482339795,0.09239101036306231,4; p: 11.0
Temperature,37493066787,14.002155743175637,1; p: 11.0
Out_Current,37493072514,15.033962121337511,1; p: 11.0
Out_Voltage,37493074470,3.328294047316771,1; p: 11.0
In_Voltage,37493076285,7.0123244505566875,1; p: 11.0
Temperature,37493077962,14.263084374603837,2; p: 11.0
Out_Current,37493079568,15.214080768400821,2; p: 11.0
Out_Voltage,37493080965,12.78222848121281,2; p: 11.0
In_Voltage,37493082292,1.0666292085566778,2; p: 11.0
Temperature,37493084596,11.772669228474323,3; p: 11.0
Out_Current,37493086063,12.160533924275462,3; p: 11.0
Out_Voltage,37493087530,14.003019824917759,3; p: 11.0
In_Voltage,37493088857,12.13892527029456,3; p: 11.0
Temperature,37493090184,15.100448456783608,4; p: 11.0
Out_Current,37493092000,5.079423230535333,4; p: 11.0
Out_Voltage,37493093397,4.124695548936419,4; p: 11.0
In_Voltage,37493095562,9.121885759980147,4; p: 11.0
Temperature,37503802090,11.175278169681105,1; p: 11.0
Out_Current,37503805442,17.419660398957912,1; p: 11.0
Out_Voltage,37503807468,8.208637549707177,1; p: 11.0
In_Voltage,37503809772,3.272843530748125,1; p: 11.0
Temperature,37503811518,15.736117985759089,2; p: 11.0
Out_Current,37503813055,19.11208783985923,2; p: 11.0
Out_Voltage,37503817315,13.453128767221857,2; p: 11.0
In_Voltage,37503818852,3.1690284754889335,2; p: 11.0
Temperature,37503820458,10.221766522420657,3; p: 11.0
Out_Current,37503821855,10.618343593715265,3; p: 11.0
Out_Voltage,37503823182,12.23976221717899,3; p: 11.0
In_Voltage,37503825138,13.085666627145962,3; p: 11.0
Temperature,37503826465,12.0139027873233,4; p: 11.0
Out_Current,37503828909,17.473189318469217,4; p: 11.0
Out_Voltage,37503830306,13.018017587830357,4; p: 11.0
In_Voltage,37503832191,13.381666218625691,4; p: 11.0
Temperature,37514562885,15.070021068384262,1; p: 11.0
Out_Current,37514565818,16.02706265329098,1; p: 11.0
Out_Voltage,37514567494,10.031268309037635,1; p: 11.0
In_Voltage,37514569031,1.3297785770829682,1; p: 11.0
Temperature,37514571964,15.740982222729917,2; p: 11.0
Out_Current,37514573291,7.395748224614363,2; p: 11.0
Out_Voltage,37514574548,2.3554130379345217,2; p: 11.0
In_Voltage,37514575666,2.6054384798384107,2; p: 11.0
Temperature,37514577482,15.745956983217619,3; p: 11.0
Out_Current,37514578669,0.042219073956289085,3; p: 11.0
Out_Voltage,37514581183,9.444398967413775,3; p: 11.0
In_Voltage,37514583488,10.209402544579165,3; p: 11.0
Temperature,37514585095,2.298840028781827,4; p: 11.0
Out_Current,37514586561,1.2033842507400963,4; p: 11.0
Out_Voltage,37514587958,4.596396218840184,4; p: 11.0
In_Voltage,37514589704,6.753278316969899,4; p: 11.0
Temperature,37525300702,16.023433386618358,1; p: 11.0
Out_Current,37525303216,4.478064748485625,1; p: 11.0
Out_Voltage,37525306359,1.2284771506949808,1; p: 11.0
In_Voltage,37525307966,3.6431694062297666,1; p: 11.0
Temperature,37525309362,8.26848020764442,2; p: 11.0
Out_Current,37525310620,9.275975727406355,2; p: 11.0
Out_Voltage,37525311737,2.1763379087212487,2; p: 11.0
In_Voltage,37525312854,17.01156996710012,2; p: 11.0
Temperature,37525314112,15.390590074616407,3; p: 11.0
Out_Current,37525316207,17.085573231614624,3; p: 11.0
Out_Voltage,37525317324,0.3147103173874609,3; p: 11.0
In_Voltage,37525318582,11.234310350863096,3; p: 11.0
Temperature,37525319769,3.4222944785774705,4; p: 11.0
Out_Current,37525320886,10.132612468054855,4; p: 11.0
Out_Voltage,37525322004,12.018128628254143,4; p: 11.0
In_Voltage,37525323121,3.538041892983619,4; p: 11.0
Temperature,37536034958,0.06616173083689811,1; p: 11.0
Out_Current,37536038170,10.830933579718405,1; p: 11.0
Out_Voltage,37536040126,17.032707799381225,1; p: 11.0
In_Voltage,37536041802,4.143908288114721,1; p: 11.0
Temperature,37536043129,1.0065878213256803,2; p: 11.0
Out_Current,37536044386,11.598150112060251,2; p: 11.0
Out_Voltage,37536047808,0.025477635452692576,2; p: 11.0
In_Voltage,37536049065,10.260335574648403,2; p: 11.0
Temperature,37536050392,4.001818226217754,3; p: 11.0
Out_Current,37536051580,1.0560135027683468,3; p: 11.0
Out_Voltage,37536052767,19.563155732144843,3; p: 11.0
In_Voltage,37536053885,14.6057054719581,3; p: 11.0
Temperature,37536055002,9.642610431232686,4; p: 11.0
Out_Current,37536056888,1.1032267666359865,4; p: 11.0
Out_Voltage,37536058075,8.070803692042906,4; p: 11.0
In_Voltage,37536059192,11.348454047444802,4; p: 11.0
Temperature,37546785416,14.00974230647394,1; p: 11.0
Out_Current,37546788629,12.574218227491905,1; p: 11.0
Out_Voltage,37546790724,6.019070371479915,1; p: 11.0
In_Voltage,37546792749,12.46238067506916,1; p: 11.0
Temperature,37546796591,10.536141009436717,2; p: 11.0
Out_Current,37546798406,15.137771633990873,2; p: 11.0
Out_Voltage,37546800083,17.363605679275672,2; p: 11.0
In_Voltage,37546801480,19.040201834479745,2; p: 11.0
Temperature,37546803156,12.036729879637745,3; p: 11.0
Out_Current,37546804622,2.2020885562275865,3; p: 11.0
Out_Voltage,37546806019,0.11242565498821147,3; p: 11.0
In_Voltage,37546808394,17.145852887277663,3; p: 11.0
Temperature,37546809861,7.4951942193377254,4; p: 11.0
Out_Current,37546811327,1.013430314170431,4; p: 11.0
Out_Voltage,37546812794,3.0979520903839086,4; p: 11.0
In_Voltage,37546814261,11.080231593759004,4; p: 11.0
Temperature,37557525887,4.716904192393598,1; p: 11.0
Out_Current,37557528471,15.091382635037204,1; p: 11.0
Out_Voltage,37557532313,13.235916026393461,1; p: 11.0
In_Voltage,37557534059,9.087804501810345,1; p: 11.0
Temperature,37557535595,4.009273855752717,2; p: 11.0
Out_Current,37557537132,7.7850646169203825,2; p: 11.0
Out_Voltage,37557538528,3.118212044043431,2; p: 11.0
In_Voltage,37557540065,4.245247911837358,2; p: 11.0
Temperature,37557541532,6.061574764550648,3; p: 11.0
Out_Current,37557543697,9.620107640957,3; p: 11.0
Out_Voltage,37557545513,14.372793736248173,3; p: 11.0
In_Voltage,37557546909,15.63494065438906,3; p: 11.0
Temperature,37557548376,14.538157236943427,4; p: 11.0
Out_Current,37557549773,13.096866439601165,4; p: 11.0
Out_Voltage,37557551240,19.655343103034227,4; p: 11.0
In_Voltage,37557552636,1.596054236194247,4; p: 11.0
Temperature,37568280606,0.32332097161397494,1; p: 11.0
Out_Current,37568283958,8.860752196438067,1; p: 11.0
Out_Voltage,37568285914,14.360840576310455,1; p: 11.0
In_Voltage,37568287800,6.380924495390214,1; p: 11.0
Temperature,37568289406,9.034684346715451,2; p: 11.0
Out_Current,37568290873,14.003472096959278,2; p: 11.0
Out_Voltage,37568292479,4.009137642730876,2; p: 11.0
In_Voltage,37568294784,17.318237024688766,2; p: 11.0
Temperature,37568296460,0.5841734305401266,3; p: 11.0
